timestamp,hour,day_of_week,is_weekend,road_type,speed_limit,weather,temperature,humidity,incident_flag,vehicle_volume,congestion_index
2026-07-27 15:30:00,15,Monday,0,Residential,30,Clear,33.3,86.0,0,172,4.1
2026-07-27 15:45:00,15,Monday,0,Downtown,50,Clear,34.1,89.7,0,1047,25.12
2026-07-27 16:00:00,16,Monday,0,Arterial,70,Clear,18.3,42.7,0,805,16.82
2026-07-27 16:15:00,16,Monday,0,Highway,100,Clear,16.5,43.5,0,1199,15.44
2026-07-27 16:30:00,16,Monday,0,Arterial,70,Clear,25.9,76.9,0,1006,18.09
2026-07-27 16:45:00,16,Monday,0,Residential,30,Foggy,24.6,66.0,0,243,27.56
2026-07-27 17:00:00,17,Monday,0,Arterial,70,Clear,34.0,53.3,0,1630,47.99
2026-07-27 17:15:00,17,Monday,0,Arterial,70,Clear,24.9,49.9,0,1812,55.45
2026-07-27 17:30:00,17,Monday,0,Arterial,70,Clear,26.8,46.2,0,1598,54.88
2026-07-27 17:45:00,17,Monday,0,Downtown,50,Clear,31.4,89.4,0,1048,46.67
2026-07-27 18:00:00,18,Monday,0,Residential,30,Clear,28.1,72.6,0,615,47.68
2026-07-27 18:15:00,18,Monday,0,Downtown,50,Clear,26.3,55.3,0,1514,56.45
2026-07-27 18:30:00,18,Monday,0,Downtown,50,Rainy,27.0,74.9,0,1400,68.22
2026-07-27 18:45:00,18,Monday,0,Arterial,70,Clear,21.3,51.6,0,1562,54.63
2026-07-27 19:00:00,19,Monday,0,Arterial,70,Foggy,26.3,44.9,0,1722,67.72
2026-07-27 19:15:00,19,Monday,0,Arterial,70,Clear,17.3,50.6,0,1803,55.32
2026-07-27 19:30:00,19,Monday,0,Arterial,70,Rainy,18.1,53.7,0,1601,64.35
2026-07-27 19:45:00,19,Monday,0,Arterial,70,Clear,29.9,46.9,0,1691,54.01
2026-07-27 20:00:00,20,Monday,0,Arterial,70,Clear,23.6,44.0,0,942,14.75
2026-07-27 20:15:00,20,Monday,0,Arterial,70,Clear,16.1,84.5,0,967,20.14
2026-07-27 20:30:00,20,Monday,0,Arterial,70,Clear,34.6,53.9,0,798,11.86
2026-07-27 20:45:00,20,Monday,0,Highway,100,Clear,20.2,44.4,1,1342,48.59
2026-07-27 21:00:00,21,Monday,0,Arterial,70,Rainy,25.1,72.7,0,688,26.96
2026-07-27 21:15:00,21,Monday,0,Arterial,70,Clear,26.8,63.0,0,803,11.02
2026-07-27 21:30:00,21,Monday,0,Highway,100,Clear,32.0,78.3,0,1147,12.34
2026-07-27 21:45:00,21,Monday,0,Arterial,70,Heavy Rain,23.3,50.0,0,1025,44.64
2026-07-27 22:00:00,22,Monday,0,Downtown,50,Rainy,31.4,81.8,0,903,29.6
2026-07-27 22:15:00,22,Monday,0,Downtown,50,Clear,20.9,57.2,0,740,12.82
2026-07-27 22:30:00,22,Monday,0,Highway,100,Clear,33.6,82.4,0,1386,18.17
2026-07-27 22:45:00,22,Monday,0,Downtown,50,Heavy Rain,16.3,41.4,0,720,46.41
2026-07-27 23:00:00,23,Monday,0,Arterial,70,Clear,31.6,86.5,0,147,6.13
2026-07-27 23:15:00,23,Monday,0,Arterial,70,Foggy,30.7,74.2,0,368,32.16
2026-07-27 23:30:00,23,Monday,0,Residential,30,Rainy,20.9,48.1,0,348,26.18
2026-07-27 23:45:00,23,Monday,0,Arterial,70,Clear,16.1,58.9,0,372,11.39
2026-07-28 00:00:00,0,Tuesday,0,Residential,30,Foggy,24.9,65.0,0,206,27.49
2026-07-28 00:15:00,0,Tuesday,0,Residential,30,Clear,17.1,68.7,0,197,8.76
2026-07-28 00:30:00,0,Tuesday,0,Residential,30,Clear,32.4,47.3,0,50,7.1
2026-07-28 00:45:00,0,Tuesday,0,Highway,100,Clear,28.6,84.8,0,416,6.93
2026-07-28 01:00:00,1,Tuesday,0,Residential,30,Rainy,19.2,79.6,0,50,11.89
2026-07-28 01:15:00,1,Tuesday,0,Downtown,50,Clear,34.1,54.7,0,50,0.0
2026-07-28 01:30:00,1,Tuesday,0,Highway,100,Clear,21.0,78.9,0,237,0.0
2026-07-28 01:45:00,1,Tuesday,0,Arterial,70,Clear,27.6,89.5,0,192,2.41
2026-07-28 02:00:00,2,Tuesday,0,Arterial,70,Clear,24.6,86.4,0,395,5.47
2026-07-28 02:15:00,2,Tuesday,0,Highway,100,Clear,27.6,40.5,0,365,2.35
2026-07-28 02:30:00,2,Tuesday,0,Downtown,50,Clear,17.1,48.8,0,88,3.89
2026-07-28 02:45:00,2,Tuesday,0,Downtown,50,Rainy,35.0,59.6,0,311,18.69
2026-07-28 03:00:00,3,Tuesday,0,Highway,100,Clear,32.0,81.0,0,158,6.16
2026-07-28 03:15:00,3,Tuesday,0,Highway,100,Clear,16.1,69.7,0,402,2.75
2026-07-28 03:30:00,3,Tuesday,0,Residential,30,Clear,19.3,68.7,0,428,22.61
2026-07-28 03:45:00,3,Tuesday,0,Residential,30,Clear,30.2,51.6,0,86,1.33
2026-07-28 04:00:00,4,Tuesday,0,Downtown,50,Clear,20.5,58.7,0,288,8.58
2026-07-28 04:15:00,4,Tuesday,0,Downtown,50,Clear,25.1,53.1,0,255,5.63
2026-07-28 04:30:00,4,Tuesday,0,Residential,30,Foggy,22.2,58.4,0,211,30.72
2026-07-28 04:45:00,4,Tuesday,0,Highway,100,Rainy,26.6,62.3,0,556,15.65
2026-07-28 05:00:00,5,Tuesday,0,Arterial,70,Clear,15.8,63.1,0,384,7.2
2026-07-28 05:15:00,5,Tuesday,0,Arterial,70,Foggy,23.1,74.7,0,315,21.8
2026-07-28 05:30:00,5,Tuesday,0,Highway,100,Heavy Rain,18.8,85.1,0,261,31.68
2026-07-28 05:45:00,5,Tuesday,0,Arterial,70,Clear,25.5,67.5,0,229,7.48
2026-07-28 06:00:00,6,Tuesday,0,Highway,100,Clear,31.9,47.3,0,1129,21.1
2026-07-28 06:15:00,6,Tuesday,0,Arterial,70,Rainy,19.7,54.0,0,801,27.25
2026-07-28 06:30:00,6,Tuesday,0,Downtown,50,Clear,16.6,77.4,0,733,12.47
2026-07-28 06:45:00,6,Tuesday,0,Arterial,70,Foggy,29.8,55.1,0,857,34.68
2026-07-28 07:00:00,7,Tuesday,0,Highway,100,Clear,29.2,76.1,0,1113,16.84
2026-07-28 07:15:00,7,Tuesday,0,Highway,100,Clear,25.4,80.2,0,1340,15.87
2026-07-28 07:30:00,7,Tuesday,0,Highway,100,Rainy,30.7,52.7,0,1279,31.26
2026-07-28 07:45:00,7,Tuesday,0,Highway,100,Foggy,22.0,57.1,0,1112,36.08
2026-07-28 08:00:00,8,Tuesday,0,Highway,100,Clear,27.5,83.0,0,2462,53.56
2026-07-28 08:15:00,8,Tuesday,0,Residential,30,Clear,27.6,85.8,0,867,64.24
2026-07-28 08:30:00,8,Tuesday,0,Residential,30,Rainy,27.2,72.9,0,473,54.65
2026-07-28 08:45:00,8,Tuesday,0,Arterial,70,Rainy,18.0,40.9,0,1584,58.68
2026-07-28 09:00:00,9,Tuesday,0,Residential,30,Rainy,21.5,49.0,0,673,70.99
2026-07-28 09:15:00,9,Tuesday,0,Highway,100,Clear,20.3,62.9,0,2487,56.68
2026-07-28 09:30:00,9,Tuesday,0,Downtown,50,Heavy Rain,29.3,76.4,0,1399,82.77
2026-07-28 09:45:00,9,Tuesday,0,Downtown,50,Rainy,23.0,67.1,0,1355,63.97
2026-07-28 10:00:00,10,Tuesday,0,Arterial,70,Clear,21.9,49.3,0,1705,57.37
2026-07-28 10:15:00,10,Tuesday,0,Arterial,70,Heavy Rain,15.4,55.2,0,1531,77.01
2026-07-28 10:30:00,10,Tuesday,0,Highway,100,Clear,25.1,59.6,0,2358,51.96
2026-07-28 10:45:00,10,Tuesday,0,Downtown,50,Clear,18.1,48.3,0,1407,59.67
2026-07-28 11:00:00,11,Tuesday,0,Arterial,70,Clear,27.7,84.0,0,898,13.86
2026-07-28 11:15:00,11,Tuesday,0,Highway,100,Clear,29.0,55.4,0,1077,19.65
2026-07-28 11:30:00,11,Tuesday,0,Residential,30,Rainy,22.2,80.2,0,418,34.56
2026-07-28 11:45:00,11,Tuesday,0,Arterial,70,Clear,28.1,46.5,0,1010,14.9
2026-07-28 12:00:00,12,Tuesday,0,Arterial,70,Clear,29.8,71.3,0,706,10.45
2026-07-28 12:15:00,12,Tuesday,0,Residential,30,Clear,18.3,49.1,0,320,17.24
2026-07-28 12:30:00,12,Tuesday,0,Highway,100,Clear,19.2,43.2,0,1036,12.38
2026-07-28 12:45:00,12,Tuesday,0,Downtown,50,Clear,19.9,52.8,1,622,50.35
2026-07-28 13:00:00,13,Tuesday,0,Highway,100,Rainy,31.0,73.5,0,1554,30.21
2026-07-28 13:15:00,13,Tuesday,0,Residential,30,Clear,25.3,47.9,0,407,17.21
2026-07-28 13:30:00,13,Tuesday,0,Highway,100,Clear,23.2,83.3,0,1002,17.21
2026-07-28 13:45:00,13,Tuesday,0,Highway,100,Rainy,17.6,88.7,0,1217,25.21
2026-07-28 14:00:00,14,Tuesday,0,Arterial,70,Clear,29.7,57.9,0,984,20.04
2026-07-28 14:15:00,14,Tuesday,0,Highway,100,Clear,21.5,88.0,0,1026,11.46
2026-07-28 14:30:00,14,Tuesday,0,Highway,100,Clear,26.0,74.8,0,1171,16.31
2026-07-28 14:45:00,14,Tuesday,0,Highway,100,Rainy,21.8,61.6,0,1108,29.46
2026-07-28 15:00:00,15,Tuesday,0,Arterial,70,Clear,23.2,78.7,0,838,17.69
2026-07-28 15:15:00,15,Tuesday,0,Highway,100,Clear,20.3,63.2,0,1239,15.29
2026-07-28 15:30:00,15,Tuesday,0,Highway,100,Foggy,33.7,77.5,0,1217,31.14
2026-07-28 15:45:00,15,Tuesday,0,Downtown,50,Clear,25.1,51.5,0,660,17.24
2026-07-28 16:00:00,16,Tuesday,0,Downtown,50,Clear,30.9,63.7,0,599,13.12
2026-07-28 16:15:00,16,Tuesday,0,Residential,30,Heavy Rain,24.5,51.1,0,155,34.11
2026-07-28 16:30:00,16,Tuesday,0,Highway,100,Foggy,30.9,81.5,0,1318,39.18
2026-07-28 16:45:00,16,Tuesday,0,Arterial,70,Rainy,35.0,85.0,0,932,33.44
2026-07-28 17:00:00,17,Tuesday,0,Residential,30,Clear,18.6,78.4,0,837,58.12
2026-07-28 17:15:00,17,Tuesday,0,Highway,100,Foggy,28.7,68.5,0,2528,71.67
2026-07-28 17:30:00,17,Tuesday,0,Residential,30,Clear,15.2,56.1,0,730,54.62
2026-07-28 17:45:00,17,Tuesday,0,Highway,100,Rainy,22.2,73.1,0,2448,59.87
2026-07-28 18:00:00,18,Tuesday,0,Residential,30,Clear,15.9,80.1,0,605,49.43
2026-07-28 18:15:00,18,Tuesday,0,Arterial,70,Clear,23.2,41.8,0,1742,58.53
2026-07-28 18:30:00,18,Tuesday,0,Arterial,70,Rainy,17.9,86.6,0,1813,73.22
2026-07-28 18:45:00,18,Tuesday,0,Downtown,50,Foggy,20.9,77.4,0,1381,69.15
2026-07-28 19:00:00,19,Tuesday,0,Downtown,50,Clear,24.6,64.4,0,1071,46.84
2026-07-28 19:15:00,19,Tuesday,0,Highway,100,Foggy,15.2,46.1,0,2628,70.32
2026-07-28 19:30:00,19,Tuesday,0,Downtown,50,Clear,18.8,47.3,0,1475,54.34
2026-07-28 19:45:00,19,Tuesday,0,Downtown,50,Clear,32.5,43.9,0,1375,58.04
2026-07-28 20:00:00,20,Tuesday,0,Arterial,70,Clear,16.3,77.0,0,825,14.32
2026-07-28 20:15:00,20,Tuesday,0,Arterial,70,Clear,26.6,74.6,1,970,47.06
2026-07-28 20:30:00,20,Tuesday,0,Downtown,50,Clear,22.7,71.2,0,538,13.39
2026-07-28 20:45:00,20,Tuesday,0,Arterial,70,Foggy,32.4,77.5,0,823,30.01
2026-07-28 21:00:00,21,Tuesday,0,Highway,100,Rainy,20.8,78.3,0,1293,29.63
2026-07-28 21:15:00,21,Tuesday,0,Arterial,70,Clear,21.4,48.8,0,901,14.75
2026-07-28 21:30:00,21,Tuesday,0,Highway,100,Heavy Rain,22.3,60.6,0,1195,44.91
2026-07-28 21:45:00,21,Tuesday,0,Downtown,50,Rainy,19.4,43.3,0,739,28.08
2026-07-28 22:00:00,22,Tuesday,0,Highway,100,Clear,28.8,72.9,0,1299,17.76
2026-07-28 22:15:00,22,Tuesday,0,Arterial,70,Clear,26.3,87.3,0,746,11.52
2026-07-28 22:30:00,22,Tuesday,0,Residential,30,Clear,34.1,72.5,0,313,7.99
2026-07-28 22:45:00,22,Tuesday,0,Downtown,50,Clear,21.2,86.0,0,729,25.58
2026-07-28 23:00:00,23,Tuesday,0,Highway,100,Clear,22.6,46.7,0,548,9.61
2026-07-28 23:15:00,23,Tuesday,0,Arterial,70,Clear,17.6,52.4,0,428,6.35
2026-07-28 23:30:00,23,Tuesday,0,Downtown,50,Heavy Rain,18.8,40.8,0,219,29.48
2026-07-28 23:45:00,23,Tuesday,0,Residential,30,Rainy,17.7,45.8,0,197,20.88
2026-07-29 00:00:00,0,Wednesday,0,Downtown,50,Heavy Rain,32.4,60.7,0,50,28.63
2026-07-29 00:15:00,0,Wednesday,0,Highway,100,Clear,17.2,48.9,0,371,6.38
2026-07-29 00:30:00,0,Wednesday,0,Arterial,70,Clear,18.9,72.9,0,371,0.49
2026-07-29 00:45:00,0,Wednesday,0,Downtown,50,Clear,22.0,76.5,0,61,4.12
2026-07-29 01:00:00,1,Wednesday,0,Downtown,50,Clear,18.8,54.1,0,232,5.91
2026-07-29 01:15:00,1,Wednesday,0,Arterial,70,Rainy,32.1,60.0,1,282,53.74
2026-07-29 01:30:00,1,Wednesday,0,Residential,30,Clear,30.7,50.6,0,183,11.08
2026-07-29 01:45:00,1,Wednesday,0,Downtown,50,Clear,25.9,40.5,0,302,12.79
2026-07-29 02:00:00,2,Wednesday,0,Highway,100,Clear,21.9,75.8,0,462,2.28
2026-07-29 02:15:00,2,Wednesday,0,Highway,100,Heavy Rain,16.6,77.1,0,499,32.71
2026-07-29 02:30:00,2,Wednesday,0,Highway,100,Rainy,28.1,53.3,0,330,17.71
2026-07-29 02:45:00,2,Wednesday,0,Highway,100,Rainy,19.3,63.8,0,357,17.06
2026-07-29 03:00:00,3,Wednesday,0,Residential,30,Clear,22.0,85.7,0,50,1.89
2026-07-29 03:15:00,3,Wednesday,0,Residential,30,Clear,30.4,66.9,0,202,12.52
2026-07-29 03:30:00,3,Wednesday,0,Arterial,70,Clear,28.6,70.4,0,268,7.06
2026-07-29 03:45:00,3,Wednesday,0,Arterial,70,Rainy,24.1,41.1,0,184,14.56
2026-07-29 04:00:00,4,Wednesday,0,Highway,100,Clear,16.0,84.2,0,482,2.68
2026-07-29 04:15:00,4,Wednesday,0,Downtown,50,Clear,19.0,45.5,0,81,3.06
2026-07-29 04:30:00,4,Wednesday,0,Residential,30,Foggy,27.2,81.7,0,171,29.3
2026-07-29 04:45:00,4,Wednesday,0,Highway,100,Foggy,32.2,87.7,0,198,19.29
2026-07-29 05:00:00,5,Wednesday,0,Highway,100,Clear,19.4,67.5,0,419,0.0
2026-07-29 05:15:00,5,Wednesday,0,Arterial,70,Rainy,34.8,74.5,0,426,19.67
2026-07-29 05:30:00,5,Wednesday,0,Arterial,70,Heavy Rain,16.1,54.6,0,256,37.56
2026-07-29 05:45:00,5,Wednesday,0,Highway,100,Clear,25.5,89.8,0,358,0.84
2026-07-29 06:00:00,6,Wednesday,0,Arterial,70,Clear,24.3,74.5,0,903,15.63
2026-07-29 06:15:00,6,Wednesday,0,Residential,30,Clear,17.3,81.1,0,317,10.09
2026-07-29 06:30:00,6,Wednesday,0,Arterial,70,Clear,29.3,74.5,0,1065,25.28
2026-07-29 06:45:00,6,Wednesday,0,Downtown,50,Clear,30.2,73.1,0,778,21.47
2026-07-29 07:00:00,7,Wednesday,0,Highway,100,Foggy,22.3,88.2,0,1333,36.74
2026-07-29 07:15:00,7,Wednesday,0,Highway,100,Foggy,26.9,63.5,0,1158,33.77
2026-07-29 07:30:00,7,Wednesday,0,Arterial,70,Clear,33.0,54.0,0,800,15.96
2026-07-29 07:45:00,7,Wednesday,0,Highway,100,Clear,30.8,67.7,0,1441,21.81
2026-07-29 08:00:00,8,Wednesday,0,Highway,100,Clear,29.5,78.1,0,2729,60.58
2026-07-29 08:15:00,8,Wednesday,0,Highway,100,Rainy,24.6,70.1,0,2428,67.96
2026-07-29 08:30:00,8,Wednesday,0,Arterial,70,Clear,30.2,61.6,0,1679,54.91
2026-07-29 08:45:00,8,Wednesday,0,Highway,100,Rainy,29.8,65.0,0,2467,61.87
2026-07-29 09:00:00,9,Wednesday,0,Highway,100,Clear,26.3,62.1,0,2278,50.82
2026-07-29 09:15:00,9,Wednesday,0,Highway,100,Clear,19.0,75.4,0,2625,59.17
2026-07-29 09:30:00,9,Wednesday,0,Arterial,70,Rainy,27.1,42.3,0,1680,63.31
2026-07-29 09:45:00,9,Wednesday,0,Arterial,70,Rainy,33.3,87.0,0,1607,65.22
2026-07-29 10:00:00,10,Wednesday,0,Arterial,70,Foggy,24.1,43.5,0,1499,67.18
2026-07-29 10:15:00,10,Wednesday,0,Arterial,70,Clear,21.4,44.6,0,1794,60.44
2026-07-29 10:30:00,10,Wednesday,0,Downtown,50,Clear,31.5,86.5,0,1428,52.77
2026-07-29 10:45:00,10,Wednesday,0,Highway,100,Foggy,28.3,58.4,0,2423,71.87
2026-07-29 11:00:00,11,Wednesday,0,Residential,30,Clear,34.6,48.4,0,340,13.86
2026-07-29 11:15:00,11,Wednesday,0,Downtown,50,Clear,23.9,55.2,0,879,20.05
2026-07-29 11:30:00,11,Wednesday,0,Highway,100,Clear,23.0,84.4,0,1376,17.82
2026-07-29 11:45:00,11,Wednesday,0,Downtown,50,Clear,18.4,55.1,0,850,24.74
2026-07-29 12:00:00,12,Wednesday,0,Arterial,70,Clear,30.8,61.7,0,1033,16.66
2026-07-29 12:15:00,12,Wednesday,0,Residential,30,Clear,29.7,85.9,0,467,17.69
2026-07-29 12:30:00,12,Wednesday,0,Highway,100,Clear,32.9,69.5,0,1392,13.13
2026-07-29 12:45:00,12,Wednesday,0,Arterial,70,Rainy,30.2,64.0,1,731,57.66
2026-07-29 13:00:00,13,Wednesday,0,Highway,100,Clear,23.5,42.6,0,1010,12.06
2026-07-29 13:15:00,13,Wednesday,0,Residential,30,Clear,33.5,44.3,0,433,18.08
2026-07-29 13:30:00,13,Wednesday,0,Highway,100,Heavy Rain,15.9,52.1,0,1442,44.93
2026-07-29 13:45:00,13,Wednesday,0,Downtown,50,Clear,28.8,41.9,0,683,19.97
2026-07-29 14:00:00,14,Wednesday,0,Residential,30,Rainy,32.3,46.5,0,271,20.43
2026-07-29 14:15:00,14,Wednesday,0,Highway,100,Clear,20.2,44.9,0,1210,20.7
2026-07-29 14:30:00,14,Wednesday,0,Downtown,50,Foggy,34.2,44.9,0,638,28.4
2026-07-29 14:45:00,14,Wednesday,0,Arterial,70,Rainy,27.0,45.5,0,899,21.23
2026-07-29 15:00:00,15,Wednesday,0,Highway,100,Clear,34.9,83.6,0,1037,16.79
2026-07-29 15:15:00,15,Wednesday,0,Arterial,70,Clear,16.0,55.8,0,948,17.88
2026-07-29 15:30:00,15,Wednesday,0,Residential,30,Foggy,34.7,40.8,0,428,36.23
2026-07-29 15:45:00,15,Wednesday,0,Downtown,50,Clear,24.5,53.3,0,626,11.7
2026-07-29 16:00:00,16,Wednesday,0,Highway,100,Heavy Rain,33.1,67.6,0,1166,44.68
2026-07-29 16:15:00,16,Wednesday,0,Residential,30,Clear,16.8,59.9,0,511,20.24
2026-07-29 16:30:00,16,Wednesday,0,Residential,30,Rainy,27.9,65.6,0,132,16.82
2026-07-29 16:45:00,16,Wednesday,0,Residential,30,Foggy,18.1,81.1,0,345,34.99
2026-07-29 17:00:00,17,Wednesday,0,Downtown,50,Clear,16.4,42.3,0,1275,48.35
2026-07-29 17:15:00,17,Wednesday,0,Downtown,50,Rainy,34.4,55.5,0,1387,72.83
2026-07-29 17:30:00,17,Wednesday,0,Downtown,50,Rainy,18.4,77.6,0,1537,71.92
2026-07-29 17:45:00,17,Wednesday,0,Residential,30,Heavy Rain,31.5,78.4,0,636,81.02
2026-07-29 18:00:00,18,Wednesday,0,Arterial,70,Clear,21.9,55.5,0,1696,58.81
2026-07-29 18:15:00,18,Wednesday,0,Downtown,50,Heavy Rain,23.0,67.6,0,1377,82.92
2026-07-29 18:30:00,18,Wednesday,0,Residential,30,Clear,17.2,49.6,0,729,61.67
2026-07-29 18:45:00,18,Wednesday,0,Arterial,70,Clear,31.8,81.9,0,1693,55.73
2026-07-29 19:00:00,19,Wednesday,0,Highway,100,Clear,21.6,67.4,0,2462,54.89
2026-07-29 19:15:00,19,Wednesday,0,Arterial,70,Rainy,34.8,41.6,0,1804,68.9
2026-07-29 19:30:00,19,Wednesday,0,Arterial,70,Foggy,21.7,70.5,0,1527,64.92
2026-07-29 19:45:00,19,Wednesday,0,Arterial,70,Rainy,17.0,71.6,0,1765,67.71
2026-07-29 20:00:00,20,Wednesday,0,Downtown,50,Clear,27.0,76.1,0,853,24.05
2026-07-29 20:15:00,20,Wednesday,0,Highway,100,Clear,17.8,53.6,0,1333,15.83
2026-07-29 20:30:00,20,Wednesday,0,Highway,100,Heavy Rain,20.1,77.0,0,1211,41.49
2026-07-29 20:45:00,20,Wednesday,0,Downtown,50,Clear,27.1,50.3,0,386,9.87
2026-07-29 21:00:00,21,Wednesday,0,Highway,100,Clear,28.9,88.2,0,1199,12.89
2026-07-29 21:15:00,21,Wednesday,0,Highway,100,Clear,20.0,50.0,0,1169,11.71
2026-07-29 21:30:00,21,Wednesday,0,Highway,100,Clear,28.8,51.8,0,1259,13.61
2026-07-29 21:45:00,21,Wednesday,0,Downtown,50,Clear,25.8,72.5,0,680,13.89
2026-07-29 22:00:00,22,Wednesday,0,Downtown,50,Heavy Rain,31.1,48.8,0,679,48.18
2026-07-29 22:15:00,22,Wednesday,0,Arterial,70,Clear,17.1,82.8,0,1109,19.32
2026-07-29 22:30:00,22,Wednesday,0,Downtown,50,Clear,17.3,41.0,0,621,13.38
2026-07-29 22:45:00,22,Wednesday,0,Arterial,70,Clear,16.7,64.4,0,1058,22.84
2026-07-29 23:00:00,23,Wednesday,0,Downtown,50,Clear,27.9,55.2,0,50,0.0
2026-07-29 23:15:00,23,Wednesday,0,Highway,100,Clear,25.1,66.9,0,365,5.84
2026-07-29 23:30:00,23,Wednesday,0,Residential,30,Clear,18.8,88.7,0,50,1.73
2026-07-29 23:45:00,23,Wednesday,0,Highway,100,Rainy,16.4,71.9,0,428,14.74
2026-07-30 00:00:00,0,Thursday,0,Downtown,50,Clear,24.7,81.6,0,50,6.48
2026-07-30 00:15:00,0,Thursday,0,Highway,100,Heavy Rain,25.6,56.8,0,200,32.33
2026-07-30 00:30:00,0,Thursday,0,Residential,30,Clear,27.1,63.9,0,158,10.26
2026-07-30 00:45:00,0,Thursday,0,Downtown,50,Clear,33.8,57.2,0,358,0.0
2026-07-30 01:00:00,1,Thursday,0,Highway,100,Clear,23.6,41.8,0,609,6.93
2026-07-30 01:15:00,1,Thursday,0,Arterial,70,Foggy,22.4,60.5,0,185,17.67
2026-07-30 01:30:00,1,Thursday,0,Downtown,50,Clear,33.1,70.8,0,390,8.64
2026-07-30 01:45:00,1,Thursday,0,Downtown,50,Foggy,30.0,43.1,0,51,21.28
2026-07-30 02:00:00,2,Thursday,0,Arterial,70,Rainy,26.5,60.8,0,293,15.43
2026-07-30 02:15:00,2,Thursday,0,Downtown,50,Clear,20.6,79.9,0,255,10.14
2026-07-30 02:30:00,2,Thursday,0,Arterial,70,Heavy Rain,30.5,66.7,0,135,28.68
2026-07-30 02:45:00,2,Thursday,0,Highway,100,Clear,29.8,47.0,0,77,2.41
2026-07-30 03:00:00,3,Thursday,0,Arterial,70,Clear,21.4,61.5,0,403,9.71
2026-07-30 03:15:00,3,Thursday,0,Downtown,50,Rainy,19.0,89.8,0,314,22.66
2026-07-30 03:30:00,3,Thursday,0,Arterial,70,Heavy Rain,19.3,61.1,0,308,31.26
2026-07-30 03:45:00,3,Thursday,0,Highway,100,Foggy,27.7,62.0,0,244,24.83
2026-07-30 04:00:00,4,Thursday,0,Highway,100,Clear,18.7,79.3,0,482,6.07
2026-07-30 04:15:00,4,Thursday,0,Highway,100,Clear,29.2,43.4,0,128,4.72
2026-07-30 04:30:00,4,Thursday,0,Arterial,70,Clear,22.4,45.3,0,83,1.9
2026-07-30 04:45:00,4,Thursday,0,Residential,30,Rainy,22.0,81.5,0,143,15.23
2026-07-30 05:00:00,5,Thursday,0,Downtown,50,Clear,21.3,40.3,0,338,3.3
2026-07-30 05:15:00,5,Thursday,0,Highway,100,Clear,21.3,81.3,0,252,0.0
2026-07-30 05:30:00,5,Thursday,0,Downtown,50,Clear,16.8,50.3,0,140,3.21
2026-07-30 05:45:00,5,Thursday,0,Highway,100,Clear,22.1,75.4,0,438,3.22
2026-07-30 06:00:00,6,Thursday,0,Arterial,70,Rainy,22.5,54.5,1,920,62.18
2026-07-30 06:15:00,6,Thursday,0,Downtown,50,Clear,24.2,47.1,0,513,8.46
2026-07-30 06:30:00,6,Thursday,0,Arterial,70,Clear,26.3,72.7,0,750,17.68
2026-07-30 06:45:00,6,Thursday,0,Highway,100,Rainy,17.9,61.4,0,1444,36.54
2026-07-30 07:00:00,7,Thursday,0,Highway,100,Clear,26.7,41.2,0,1138,8.94
2026-07-30 07:15:00,7,Thursday,0,Highway,100,Foggy,27.9,62.5,0,1181,26.11
2026-07-30 07:30:00,7,Thursday,0,Arterial,70,Clear,21.3,43.9,0,775,12.55
2026-07-30 07:45:00,7,Thursday,0,Residential,30,Clear,34.2,57.0,0,420,24.03
2026-07-30 08:00:00,8,Thursday,0,Arterial,70,Clear,26.7,78.3,0,1621,52.46
2026-07-30 08:15:00,8,Thursday,0,Highway,100,Clear,16.5,58.7,0,2378,53.45
2026-07-30 08:30:00,8,Thursday,0,Arterial,70,Clear,31.6,79.0,0,1703,58.26
2026-07-30 08:45:00,8,Thursday,0,Arterial,70,Clear,18.4,83.1,0,1676,48.93
2026-07-30 09:00:00,9,Thursday,0,Highway,100,Clear,33.2,62.9,0,2504,55.3
2026-07-30 09:15:00,9,Thursday,0,Arterial,70,Clear,26.3,67.9,0,1817,58.26
2026-07-30 09:30:00,9,Thursday,0,Downtown,50,Foggy,20.5,49.6,0,1423,71.45
2026-07-30 09:45:00,9,Thursday,0,Highway,100,Clear,17.6,77.7,0,2598,52.48
2026-07-30 10:00:00,10,Thursday,0,Downtown,50,Clear,20.5,69.3,0,1503,51.93
2026-07-30 10:15:00,10,Thursday,0,Downtown,50,Clear,19.3,86.4,0,1284,50.43
2026-07-30 10:30:00,10,Thursday,0,Downtown,50,Clear,23.5,61.3,0,1509,57.07
2026-07-30 10:45:00,10,Thursday,0,Residential,30,Clear,15.7,58.1,0,913,63.5
2026-07-30 11:00:00,11,Thursday,0,Highway,100,Clear,26.6,81.7,1,1281,54.7
2026-07-30 11:15:00,11,Thursday,0,Downtown,50,Rainy,15.4,87.6,0,668,26.37
2026-07-30 11:30:00,11,Thursday,0,Arterial,70,Clear,23.8,70.2,0,975,17.75
2026-07-30 11:45:00,11,Thursday,0,Highway,100,Rainy,18.5,74.0,0,1227,29.33
2026-07-30 12:00:00,12,Thursday,0,Highway,100,Foggy,21.6,51.6,0,1206,30.88
2026-07-30 12:15:00,12,Thursday,0,Arterial,70,Clear,24.0,59.2,0,958,16.67
2026-07-30 12:30:00,12,Thursday,0,Downtown,50,Clear,29.1,65.5,0,765,14.88
2026-07-30 12:45:00,12,Thursday,0,Downtown,50,Clear,25.0,49.0,0,579,12.33
